147,2.22,2.49
147,2.22,2.49
148,2.23,2.49
149,2.23,2.49
149,2.23,2.49
150,2.23,2.49
151,2.24,2.49
152,2.24,2.49
152,2.24,2.49
153,2.25,2.49
154,2.25,2.49
155,2.25,2.49
155,2.26,2.49
156,2.26,2.49
157,2.26,2.49
157,2.26,2.49
158,2.27,2.49
159,2.27,2.49
160,2.27,2.49
160,2.28,2.49
161,2.28,2.49
162,2.28,2.49
162,2.28,2.49
163,2.28,2.49
164,2.28,2.49
165,2.29,2.49
165,2.29,2.49
166,2.30,2.49
167,2.30,2.49
168,2.30,2.49
168,2.30,2.49
169,2.30,2.49
170,2.31,2.49
170,2.31,2.49
171,2.31,2.49
173,2.31,2.49
174,2.32,2.49
174,2.32,2.49
175,2.32,2.49
176,2.32,2.49
177,2.32,2.49
177,2.33,2.49
178,2.33,2.49
179,2.33,2.49
179,2.33,2.49
180,2.33,2.49
181,2.34,2.49
182,2.34,2.49
182,2.34,2.49
183,2.34,2.49
184,2.34,2.49
184,2.35,2.49
185,2.34,2.49
186,2.35,2.49
187,2.35,2.49
187,2.35,2.49
188,2.35,2.49
189,2.36,2.49
190,2.36,2.49
190,2.36,2.49
191,2.36,2.49
192,2.36,2.49
192,2.36,2.49
193,2.36,2.49
194,2.37,2.49
195,2.37,2.49
195,2.37,2.49
196,2.37,2.49
197,2.37,2.49
197,2.37,2.49
198,2.38,2.49
199,2.37,2.49
200,2.38,2.49
200,2.38,2.49
201,2.38,2.49
202,2.38,2.49
203,2.38,2.49
203,2.38,2.49
204,2.39,2.49
205,2.38,2.49
205,2.38,2.49
206,2.39,2.49
207,2.39,2.49
208,2.39,2.49
208,2.39,2.49
209,2.39,2.49
210,2.39,2.49
211,2.39,2.49
211,2.39,2.49
212,2.39,2.49
213,2.39,2.49
213,2.39,2.49
214,2.40,2.49
216,2.40,2.49
217,2.40,2.49
217,2.40,2.49
218,2.41,2.49
219,2.40,2.49
219,2.40,2.49
220,2.41,2.49
221,2.41,2.49
222,2.41,2.49
222,2.40,2.49
223,2.41,2.49
224,2.41,2.49
225,2.41,2.49
225,2.41,2.49
226,2.41,2.49
227,2.41,2.49
227,2.41,2.49
228,2.41,2.49
229,2.42,2.49
230,2.42,2.49
230,2.41,2.49
231,2.42,2.49
232,2.42,2.49
233,2.42,2.49
233,2.42,2.49
234,2.42,2.49
235,2.42,2.49
235,2.42,2.49
236,2.42,2.49
237,2.43,2.49
238,2.43,2.49
238,2.42,2.49
239,2.43,2.49
240,2.43,2.49
240,2.42,2.49
241,2.43,2.49
242,2.43,2.49
243,2.43,2.49
243,2.43,2.49
244,2.43,2.49
245,2.43,2.49
246,2.43,2.49
246,2.43,2.49
247,2.43,2.49
248,2.43,2.49
248,2.43,2.49
249,2.44,2.49
250,2.43,2.49
251,2.44,2.49
251,2.44,2.49
252,2.44,2.49
253,2.44,2.49
253,2.44,2.49
254,2.44,2.49
255,2.44,2.49
256,2.44,2.49
256,2.44,2.49
257,2.44,2.49
259,2.44,2.49
260,2.44,2.49
260,2.45,2.49
261,2.44,2.49
262,2.44,2.49
262,2.44,2.49
263,2.45,2.49
264,2.44,2.49
265,2.44,2.49
265,2.44,2.49
266,2.45,2.49
267,2.45,2.49
268,2.44,2.49
268,2.45,2.49
269,2.45,2.49
270,2.45,2.49
270,2.45,2.49
271,2.45,2.49
272,2.45,2.49
273,2.45,2.49
273,2.45,2.49
274,2.45,2.49
275,2.45,2.49
275,2.45,2.49
276,2.45,2.49
277,2.45,2.49
278,2.45,2.49
278,2.45,2.49
279,2.45,2.49
280,2.45,2.49
281,2.45,2.49
281,2.45,2.49
282,2.46,2.49
283,2.45,2.49
283,2.45,2.49
284,2.46,2.49
285,2.46,2.49
286,2.46,2.49
286,2.45,2.49
287,2.46,2.49
288,2.46,2.49
288,2.46,2.49
289,2.46,2.49
290,2.46,2.49
291,2.46,2.49
291,2.46,2.49
292,2.46,2.49
293,2.46,2.49
294,2.46,2.49
294,2.46,2.49
295,2.46,2.49
296,2.46,2.49
296,2.46,2.49
297,2.46,2.49
298,2.46,2.49
299,2.46,2.49
299,2.46,2.49
301,2.46,2.49
302,2.46,2.49
303,2.46,2.49
303,2.46,2.49
304,2.47,2.49
305,2.46,2.49
305,2.46,2.49
306,2.47,2.49
307,2.47,2.49
308,2.46,2.49
308,2.46,2.49
309,2.47,2.49
310,2.46,2.49
310,2.46,2.49
311,2.47,2.49
312,2.46,2.49
313,2.46,2.49
313,2.46,2.49
314,2.47,2.49
315,2.47,2.49
316,2.46,2.49
316,2.47,2.49
317,2.47,2.49
318,2.46,2.49
318,2.47,2.49
319,2.47,2.49
320,2.47,2.49
321,2.46,2.49
321,2.47,2.49
322,2.47,2.49
323,2.47,2.49
324,2.47,2.49
324,2.47,2.49
325,2.47,2.49
326,2.47,2.49
326,2.47,2.49
327,2.47,2.49
328,2.47,2.49
329,2.47,2.49
329,2.47,2.49
330,2.47,2.49
331,2.47,2.49
331,2.47,2.49
332,2.47,2.49
333,2.47,2.49
334,2.47,2.49
334,2.47,2.49
335,2.48,2.49
336,2.47,2.49
337,2.47,2.49
337,2.47,2.49
338,2.47,2.49
339,2.47,2.49
339,2.47,2.49
340,2.47,2.49
341,2.47,2.49
342,2.47,2.49
342,2.48,2.49
344,2.47,2.49
345,2.47,2.49
345,2.47,2.49
346,2.47,2.49
347,2.47,2.49
348,2.47,2.49
348,2.47,2.49
349,2.47,2.49
350,2.47,2.49
351,2.47,2.49
351,2.47,2.49
352,2.48,2.49
353,2.47,2.49
353,2.47,2.49
354,2.48,2.49
355,2.47,2.49
356,2.47,2.49
356,2.47,2.49
357,2.48,2.49
358,2.47,2.49
359,2.48,2.49
359,2.47,2.49
360,2.48,2.49
361,2.47,2.49
361,2.47,2.49
362,2.48,2.49
363,2.47,2.49
364,2.47,2.49
364,2.48,2.49
365,2.48,2.49
366,2.47,2.49
366,2.47,2.49
367,2.48,2.49
368,2.48,2.49
369,2.47,2.49
369,2.47,2.49
370,2.48,2.49
371,2.47,2.49
372,2.48,2.49
372,2.48,2.49
373,2.48,2.49
374,2.47,2.49
374,2.47,2.49
375,2.48,2.49
376,2.48,2.49
377,2.47,2.49
377,2.48,2.49
378,2.48,2.49
379,2.47,2.49
379,2.48,2.49
380,2.48,2.49
381,2.48,2.49
382,2.47,2.49
382,2.48,2.49
383,2.48,2.49
384,2.48,2.49
385,2.48,2.49
385,2.48,2.49
387,2.48,2.49
388,2.47,2.49
388,2.48,2.49
389,2.48,2.49
390,2.47,2.49
391,2.48,2.49
391,2.48,2.49
392,2.48,2.49
393,2.48,2.49
394,2.48,2.49
394,2.48,2.49
395,2.48,2.49
396,2.48,2.49
396,2.48,2.49
397,2.48,2.49
398,2.47,2.49
399,2.47,2.49
399,2.48,2.49
400,2.47,2.49
401,2.48,2.49
401,2.48,2.49
402,2.48,2.49
403,2.48,2.49
404,2.48,2.49
404,2.48,2.49
405,2.48,2.49
406,2.48,2.49
407,2.48,2.49
407,2.48,2.49
408,2.48,2.49
409,2.48,2.49
409,2.48,2.49
410,2.48,2.49
411,2.48,2.49
412,2.47,2.49
412,2.48,2.49
413,2.48,2.49
414,2.47,2.49
415,2.48,2.49
415,2.48,2.49
416,2.48,2.49
417,2.48,2.49
417,2.48,2.49
418,2.48,2.49
419,2.48,2.49
420,2.48,2.49
420,2.48,2.49
421,2.48,2.49
422,2.48,2.49
422,2.48,2.49
423,2.48,2.49
424,2.48,2.49
425,2.48,2.49
425,2.48,2.49
426,2.48,2.49
427,2.48,2.49
429,2.48,2.49
429,2.48,2.49
430,2.48,2.49
431,2.48,2.49
431,2.48,2.49
432,2.48,2.49
433,2.48,2.49
434,2.48,2.49
434,2.48,2.49
435,2.48,2.49
436,2.48,2.49
436,2.48,2.49
437,2.49,2.49
438,2.48,2.49
439,2.48,2.49
439,2.48,2.49
440,2.48,2.49
441,2.48,2.49
442,2.48,2.49
442,2.48,2.49
443,2.48,2.49
444,2.48,2.49
444,2.48,2.49
445,2.48,2.49
446,2.48,2.49
447,2.48,2.49
447,2.48,2.49
448,2.48,2.49
449,2.48,2.49
450,2.48,2.49
450,2.48,2.49
451,2.49,2.49
452,2.48,2.49
452,2.48,2.49
453,2.48,2.49
454,2.48,2.49
455,2.48,2.49
455,2.48,2.49
456,2.48,2.49
457,2.48,2.49
457,2.48,2.49
458,2.48,2.49
459,2.48,2.49
460,2.48,2.49
460,2.48,2.49
461,2.48,2.49
462,2.48,2.49
463,2.48,2.49
463,2.48,2.49
464,2.48,2.49
465,2.48,2.49
465,2.48,2.49
466,2.48,2.49
467,2.48,2.49
468,2.48,2.49
468,2.48,2.49
469,2.48,2.49
470,2.48,2.49
470,2.48,2.49
472,2.48,2.49
473,2.48,2.49
474,2.48,2.49
474,2.48,2.49
475,2.48,2.49
476,2.48,2.49
477,2.48,2.49
477,2.48,2.49
478,2.48,2.49
479,2.48,2.49
479,2.48,2.49
480,2.48,2.49
481,2.48,2.49
482,2.48,2.49
482,2.48,2.49
483,2.48,2.49
484,2.48,2.49
485,2.48,2.49
485,2.48,2.49
486,2.48,2.49
487,2.49,2.49
487,2.48,2.49
488,2.48,2.49
489,2.48,2.49
490,2.48,2.49
490,2.49,2.49
491,2.48,2.49
492,2.48,2.49
492,2.48,2.49
493,2.48,2.49
494,2.48,2.49
495,2.48,2.49
495,2.48,2.49
496,2.48,2.49
497,2.48,2.49
498,2.48,2.49
498,2.48,2.49
499,2.48,2.49
500,2.48,2.49
500,2.48,2.49
501,2.48,2.49
502,2.48,2.49
503,2.48,2.49
503,2.48,2.49
504,2.49,2.49
505,2.48,2.49
505,2.48,2.49
506,2.49,2.49
507,2.48,2.49
508,2.48,2.49
508,2.48,2.49
509,2.48,2.49
510,2.48,2.49
511,2.48,2.49
511,2.48,2.49
512,2.49,2.49
513,2.48,2.49
513,2.48,2.49
515,2.49,2.49
516,2.48,2.49
517,2.48,2.49
517,2.48,2.49
518,2.48,2.49
519,2.48,2.49
520,2.48,2.49
520,2.48,2.49
521,2.48,2.49
522,2.48,2.49
522,2.48,2.49
523,2.49,2.49
524,2.48,2.49
525,2.48,2.49
525,2.48,2.49
526,2.48,2.49
527,2.48,2.49
527,2.48,2.49
528,2.48,2.49
529,2.48,2.49
530,2.48,2.49
530,2.48,2.49
531,2.48,2.49
532,2.48,2.49
533,2.48,2.49
533,2.48,2.49
534,2.49,2.49
535,2.48,2.49
535,2.48,2.49
536,2.48,2.49
537,2.48,2.49
538,2.48,2.49
538,2.48,2.49
539,2.48,2.49
540,2.48,2.49
541,2.48,2.49
541,2.48,2.49
542,2.49,2.49
543,2.48,2.49
543,2.48,2.49
544,2.48,2.49
545,2.48,2.49
546,2.48,2.49
546,2.48,2.49
547,2.48,2.49
548,2.48,2.49
548,2.48,2.49
549,2.48,2.49
550,2.48,2.49
551,2.49,2.49
551,2.48,2.49
552,2.49,2.49
553,2.48,2.49
554,2.48,2.49
554,2.48,2.49
555,2.48,2.49
557,2.48,2.49
557,2.48,2.49
558,2.49,2.49
559,2.48,2.49
560,2.48,2.49
560,2.48,2.49
561,2.48,2.49
562,2.48,2.49
562,2.48,2.49
563,2.48,2.49
564,2.48,2.49
565,2.48,2.49
565,2.48,2.49
566,2.48,2.49
567,2.48,2.49
568,2.48,2.49
568,2.48,2.49
569,2.48,2.49
570,2.48,2.49
570,2.48,2.49
571,2.48,2.49
572,2.48,2.49
573,2.48,2.49
573,2.48,2.49
574,2.48,2.49
575,2.49,2.49
576,2.48,2.49
576,2.48,2.49
577,2.49,2.49
578,2.48,2.49
578,2.48,2.49
579,2.48,2.49
580,2.48,2.49
581,2.48,2.49
581,2.48,2.49
582,2.48,2.49
583,2.48,2.49
583,2.48,2.49
584,2.49,2.49
585,2.48,2.49
586,2.48,2.49
586,2.48,2.49
587,2.48,2.49
588,2.48,2.49
589,2.48,2.49
589,2.48,2.49
590,2.48,2.49
591,2.48,2.49
591,2.48,2.49
592,2.49,2.49
593,2.48,2.49
594,2.48,2.49
594,2.48,2.49
595,2.49,2.49
596,2.48,2.49
596,2.48,2.49
597,2.48,2.49
598,2.48,2.49
600,2.48,2.49
600,2.48,2.49
601,2.49,2.49
602,2.48,2.49
603,2.49,2.49
603,2.48,2.49
604,2.49,2.49
605,2.48,2.49
605,2.48,2.49
606,2.48,2.49
607,2.49,2.49
608,2.48,2.49
608,2.48,2.49
609,2.48,2.49
610,2.48,2.49
611,2.48,2.49
611,2.48,2.49
612,2.48,2.49
613,2.48,2.49
613,2.48,2.49
614,2.49,2.49
615,2.48,2.49
616,2.48,2.49
616,2.48,2.49
617,2.49,2.49
618,2.48,2.49
618,2.48,2.49
619,2.48,2.49
620,2.48,2.49
621,2.49,2.49
621,2.48,2.49
622,2.49,2.49
623,2.48,2.49
624,2.48,2.49
624,2.48,2.49
625,2.49,2.49
626,2.48,2.49
626,2.48,2.49
627,2.49,2.49
628,2.48,2.49
629,2.49,2.49
629,2.48,2.49
630,2.49,2.49
631,2.49,2.49
632,2.48,2.49
632,2.48,2.49
633,2.49,2.49
634,2.48,2.49
634,2.48,2.49
635,2.49,2.49
636,2.48,2.49
637,2.48,2.49
637,2.49,2.49
638,2.49,2.49
639,2.48,2.49
639,2.48,2.49
640,2.48,2.49
641,2.48,2.49
643,2.49,2.49
643,2.48,2.49
644,2.49,2.49
645,2.48,2.49
646,2.48,2.49
646,2.48,2.49
647,2.48,2.49
648,2.48,2.49
648,2.48,2.49
649,2.48,2.49
650,2.49,2.49
651,2.49,2.49
651,2.48,2.49
652,2.48,2.49
653,2.48,2.49
653,2.49,2.49
654,2.48,2.49
655,2.48,2.49
656,2.49,2.49
656,2.48,2.49
657,2.48,2.49
658,2.48,2.49
659,2.48,2.49
659,2.48,2.49
660,2.48,2.49
661,2.48,2.49
661,2.48,2.49
662,2.49,2.49
663,2.48,2.49
664,2.48,2.49
664,2.48,2.49
665,2.48,2.49
666,2.48,2.49
667,2.48,2.49
667,2.49,2.49
668,2.49,2.49
669,2.48,2.49
669,2.48,2.49
670,2.48,2.49
671,2.48,2.49
672,2.49,2.49
672,2.48,2.49
673,2.48,2.49
674,2.48,2.49
674,2.48,2.49
675,2.49,2.49
676,2.48,2.49
677,2.48,2.49
677,2.48,2.49
678,2.48,2.49
679,2.48,2.49
680,2.48,2.49
680,2.48,2.49
681,2.48,2.49
682,2.48,2.49
682,2.48,2.49
683,2.49,2.49
685,2.48,2.49
686,2.48,2.49
686,2.48,2.49
687,2.49,2.49
688,2.48,2.49
688,2.49,2.49
689,2.48,2.49
690,2.48,2.49
691,2.48,2.49
691,2.48,2.49
692,2.49,2.49
693,2.49,2.49
694,2.48,2.49
694,2.48,2.49
695,2.48,2.49
696,2.48,2.49
696,2.48,2.49
697,2.48,2.49
698,2.48,2.49
699,2.48,2.49
699,2.48,2.49
700,2.49,2.49
701,2.48,2.49
702,2.48,2.49
702,2.48,2.49
703,2.48,2.49
704,2.48,2.49
704,2.48,2.49
705,2.48,2.49
706,2.48,2.49
707,2.49,2.49
707,2.48,2.49
708,2.48,2.49
709,2.48,2.49
709,2.48,2.49
710,2.49,2.49
711,2.48,2.49
712,2.48,2.49
712,2.48,2.49
713,2.49,2.49
714,2.48,2.49
715,2.48,2.49
715,2.49,2.49
716,2.49,2.49
717,2.48,2.49
717,2.48,2.49
718,2.48,2.49
719,2.48,2.49
720,2.48,2.49
720,2.48,2.49
721,2.49,2.49
722,2.48,2.49
723,2.48,2.49
723,2.49,2.49
724,2.49,2.49
725,2.48,2.49
725,2.48,2.49
726,2.49,2.49
728,2.48,2.49
729,2.48,2.49
729,2.49,2.49
730,2.48,2.49
731,2.48,2.49
731,2.48,2.49
732,2.48,2.49
733,2.48,2.49
734,2.48,2.49
734,2.48,2.49
735,2.49,2.49
736,2.48,2.49
737,2.48,2.49
737,2.49,2.49
738,2.48,2.49
739,2.48,2.49
739,2.48,2.49
740,2.49,2.49
741,2.48,2.49
742,2.48,2.49
742,2.49,2.49
743,2.49,2.49
744,2.48,2.49
744,2.48,2.49
745,2.48,2.49
746,2.48,2.49
747,2.48,2.49
747,2.48,2.49
748,2.48,2.49
749,2.48,2.49
750,2.48,2.49
750,2.49,2.49
751,2.49,2.49
752,2.48,2.49
752,2.48,2.49
753,2.49,2.49
754,2.48,2.49
755,2.48,2.49
755,2.49,2.49
756,2.49,2.49
757,2.48,2.49
758,2.48,2.49
758,2.48,2.49
759,2.49,2.49
760,2.48,2.49
760,2.48,2.49
761,2.48,2.49
762,2.48,2.49
763,2.49,2.49
763,2.48,2.49
764,2.49,2.49
765,2.48,2.49
765,2.48,2.49
766,2.49,2.49
767,2.48,2.49
768,2.48,2.49
768,2.48,2.49
769,2.48,2.49
771,2.48,2.49
772,2.48,2.49
772,2.49,2.49
773,2.48,2.49
774,2.48,2.49
774,2.49,2.49
775,2.48,2.49
776,2.48,2.49
777,2.48,2.49
777,2.48,2.49
778,2.49,2.49
779,2.48,2.49
779,2.48,2.49
780,2.49,2.49
781,2.48,2.49
782,2.48,2.49
782,2.48,2.49
783,2.49,2.49
784,2.49,2.49
785,2.48,2.49
785,2.48,2.49
786,2.49,2.49
787,2.48,2.49
787,2.48,2.49
788,2.49,2.49
789,2.48,2.49
790,2.48,2.49
790,2.48,2.49
791,2.49,2.49
792,2.48,2.49
793,2.48,2.49
793,2.48,2.49
794,2.49,2.49
795,2.48,2.49
795,2.48,2.49
796,2.48,2.49
797,2.48,2.49
798,2.48,2.49
798,2.49,2.49
799,2.48,2.49
800,2.48,2.49
800,2.48,2.49
801,2.49,2.49
802,2.48,2.49
803,2.48,2.49
803,2.48,2.49
804,2.48,2.49
805,2.48,2.49
806,2.48,2.49
806,2.48,2.49
807,2.48,2.49
808,2.48,2.49
808,2.48,2.49
809,2.48,2.49
810,2.48,2.49
811,2.48,2.49
811,2.48,2.49
813,2.48,2.49
814,2.48,2.49
815,2.48,2.49
815,2.48,2.49
816,2.48,2.49
817,2.49,2.49
817,2.49,2.49
818,2.48,2.49
819,2.48,2.49
820,2.49,2.49
820,2.48,2.49
821,2.48,2.49
822,2.48,2.49
822,2.48,2.49
823,2.48,2.49
824,2.48,2.49
825,2.48,2.49
825,2.48,2.49
826,2.49,2.49
827,2.48,2.49
828,2.48,2.49
828,2.48,2.49
829,2.48,2.49
830,2.48,2.49
830,2.48,2.49
831,2.48,2.49
832,2.48,2.49
833,2.48,2.49
833,2.48,2.49
834,2.48,2.49
835,2.48,2.49
835,2.49,2.49
836,2.48,2.49
837,2.48,2.49
838,2.48,2.49
838,2.48,2.49
839,2.49,2.49
840,2.48,2.49
841,2.48,2.49
841,2.48,2.49
842,2.49,2.49
843,2.48,2.49
843,2.48,2.49
844,2.48,2.49
845,2.48,2.49
846,2.48,2.49
846,2.48,2.49
847,2.48,2.49
848,2.48,2.49
849,2.48,2.49
849,2.48,2.49
850,2.48,2.49
851,2.48,2.49
851,2.49,2.49
852,2.48,2.49
853,2.48,2.49
854,2.48,2.49
854,2.48,2.49
856,2.48,2.49
857,2.48,2.49
857,2.48,2.49
858,2.48,2.49
859,2.48,2.49
860,2.48,2.49
860,2.48,2.49
861,2.48,2.49
862,2.48,2.49
863,2.48,2.49
863,2.48,2.49
864,2.48,2.49
865,2.48,2.49
865,2.48,2.49
866,2.48,2.49
867,2.48,2.49
868,2.48,2.49
868,2.48,2.49
869,2.48,2.49
870,2.48,2.49
870,2.48,2.49
871,2.48,2.49
872,2.49,2.49
873,2.48,2.49
873,2.48,2.49
874,2.48,2.49
875,2.48,2.49
876,2.48,2.49
876,2.48,2.49
877,2.48,2.49
878,2.48,2.49
878,2.48,2.49
879,2.49,2.49
880,2.48,2.49
881,2.48,2.49
881,2.48,2.49
882,2.48,2.49
883,2.48,2.49
884,2.48,2.49
884,2.48,2.49
885,2.48,2.49
886,2.48,2.49
886,2.48,2.49
887,2.48,2.49
888,2.48,2.49
889,2.48,2.49
889,2.48,2.49
890,2.48,2.49
891,2.48,2.49
891,2.48,2.49
892,2.48,2.49
893,2.48,2.49
894,2.48,2.49
894,2.48,2.49
895,2.49,2.49
896,2.48,2.49
897,2.48,2.49
897,2.48,2.49
899,2.48,2.49
900,2.48,2.49
900,2.48,2.49
901,2.48,2.49
902,2.48,2.49
903,2.48,2.49
903,2.48,2.49
904,2.48,2.49
905,2.48,2.49
906,2.48,2.49
906,2.48,2.49
907,2.48,2.49
908,2.48,2.49
908,2.48,2.49
909,2.48,2.49
910,2.48,2.49
911,2.48,2.49
911,2.48,2.49
912,2.48,2.49
913,2.48,2.49
913,2.48,2.49
914,2.48,2.49
915,2.48,2.49
916,2.48,2.49
916,2.48,2.49
917,2.48,2.49
918,2.48,2.49
919,2.48,2.49
919,2.48,2.49
920,2.48,2.49
921,2.49,2.49
921,2.48,2.49
922,2.48,2.49
923,2.49,2.49
924,2.48,2.49
924,2.48,2.49
925,2.48,2.49
926,2.49,2.49
926,2.48,2.49
927,2.48,2.49
928,2.48,2.49
929,2.48,2.49
929,2.48,2.49
930,2.48,2.49
931,2.48,2.49
932,2.48,2.49
932,2.48,2.49
933,2.48,2.49
934,2.49,2.49
934,2.48,2.49
935,2.48,2.49
936,2.48,2.49
937,2.48,2.49
937,2.48,2.49
938,2.48,2.49
939,2.48,2.49
941,2.48,2.49
941,2.48,2.49
942,2.48,2.49
943,2.48,2.49
943,2.48,2.49
944,2.48,2.49
945,2.48,2.49
946,2.48,2.49
946,2.48,2.49
947,2.48,2.49
948,2.48,2.49
948,2.48,2.49
949,2.48,2.49
950,2.48,2.49
951,2.48,2.49
951,2.48,2.49
952,2.48,2.49
953,2.48,2.49
954,2.48,2.49
954,2.48,2.49
955,2.48,2.49
956,2.49,2.49
956,2.48,2.49
957,2.48,2.49
958,2.48,2.49
959,2.48,2.49
959,2.48,2.49
960,2.48,2.49
961,2.48,2.49
961,2.48,2.49
962,2.48,2.49
963,2.48,2.49
964,2.48,2.49
964,2.48,2.49
965,2.48,2.49
966,2.48,2.49
967,2.48,2.49
967,2.48,2.49
968,2.48,2.49
969,2.48,2.49
969,2.48,2.49
970,2.48,2.49
971,2.48,2.49
972,2.48,2.49
972,2.48,2.49
973,2.48,2.49
974,2.48,2.49
975,2.48,2.49
975,2.48,2.49
976,2.48,2.49
977,2.48,2.49
977,2.48,2.49
978,2.48,2.49
979,2.48,2.49
980,2.48,2.49
980,2.48,2.49
981,2.48,2.49
982,2.48,2.49
982,2.48,2.49
984,2.48,2.49
985,2.48,2.49
986,2.48,2.49
986,2.48,2.49
987,2.48,2.49
988,2.48,2.49
989,2.48,2.49
989,2.48,2.49
990,2.48,2.49
991,2.48,2.49
991,2.48,2.49
992,2.48,2.49
993,2.48,2.49
994,2.49,2.49
994,2.48,2.49
995,2.48,2.49
996,2.48,2.49
997,2.48,2.49
997,2.48,2.49
998,2.48,2.49
999,2.48,2.49
999,2.48,2.49
1000,2.48,2.49
1001,2.48,2.49
1002,2.48,2.49
1002,2.48,2.49
1003,2.48,2.49
1004,2.48,2.49
1005,2.49,2.49
1005,2.49,2.49
1006,2.48,2.49
1007,2.48,2.49
1008,2.48,2.49
1008,2.49,2.49
1009,2.48,2.49
1010,2.48,2.49
1011,2.48,2.49
1011,2.48,2.49
1012,2.48,2.49
1013,2.48,2.49
1014,2.48,2.49
1014,2.48,2.49
1015,2.48,2.49
1016,2.48,2.49
1017,2.48,2.49
1018,2.48,2.49
1018,2.48,2.49
1019,2.48,2.49
1020,2.48,2.49
1021,2.49,2.49
1021,2.49,2.49
1022,2.48,2.49
1023,2.49,2.49
1024,2.48,2.49
1024,2.48,2.49
1025,2.48,2.49
1027,2.48,2.49
1028,2.48,2.49
1028,2.48,2.49
1029,2.48,2.49
1030,2.48,2.49
1031,2.48,2.49
1031,2.48,2.49
1032,2.48,2.49
1033,2.48,2.49
1034,2.48,2.49
1034,2.49,2.49
1035,2.49,2.49
1036,2.48,2.49
1037,2.48,2.49
1037,2.49,2.49
1038,2.48,2.49
1039,2.48,2.49
1040,2.49,2.49
1040,2.48,2.49
1041,2.48,2.49
1042,2.48,2.49
1043,2.48,2.49
